889.0,131.0,80.0,118.0
882.4046020507812,140.69912719726562,80.0,118.0
872.7054443359375,145.74267578125,80.0,118.0
862.2304077148438,151.56214904785156,80.0,118.0
854.0831298828125,146.5186004638672,80.0,118.0
838.1765747070312,148.4584197998047,80.0,118.0
826.149658203125,152.7260284423828,80.0,118.0
811.9816970825195,152.62818908691406,81.77000427246094,120.61074829101562
795.8545837402344,149.23683547973633,83.57916259765625,123.27925872802734
781.6683044433594,149.64215469360352,83.57916259765625,123.27925872802734
769.9139709472656,151.66876602172852,83.57916259765625,123.27925872802734
749.2248497009277,147.3613395690918,85.42835235595703,126.0068130493164
733.8961143493652,149.43279647827148,85.42835235595703,126.0068130493164
718.5673789978027,148.18992233276367,85.42835235595703,126.0068130493164
702.4100303649902,149.43279647827148,85.42835235595703,126.0068130493164
687.0812950134277,150.6756706237793,85.42835235595703,126.0068130493164
673.409725189209,153.5756950378418,85.42835235595703,126.0068130493164
660.566707611084,158.96146774291992,85.42835235595703,126.0068130493164
642.752254486084,154.40427780151367,85.42835235595703,126.0068130493164
629.0806846618652,158.13288497924805,85.42835235595703,126.0068130493164
622.8663291931152,163.51865768432617,85.42835235595703,126.0068130493164
603.3947105407715,161.44720077514648,85.42835235595703,126.0068130493164
584.7516441345215,150.2613639831543,85.42835235595703,126.0068130493164
574.3944053649902,142.38984298706055,85.42835235595703,126.0068130493164
558.1347045898438,129.75735092163086,83.6065673828125,123.3196792602539
546.9113655090332,120.52066040039062,81.8236312866211,120.68984985351562
535.4039192199707,111.39405822753906,81.8236312866211,120.68984985351562
520.7219734191895,105.44192504882812,81.8236312866211,120.68984985351562
509.21452713012695,100.28341674804688,81.8236312866211,120.68984985351562
498.50065994262695,95.12490844726562,81.8236312866211,120.68984985351562
486.75171661376953,88.3799819946289,80.07872009277344,118.11610412597656
480.49369049072266,82.52751922607422,78.37101745605469,115.59724426269531
473.6364326477051,80.46313858032227,76.6997299194336,113.1321029663086
463.5934944152832,84.55470657348633,76.6997299194336,113.1321029663086
457.5995178222656,83.25138092041016,75.0640869140625,110.71952819824219
453.59521484375,89.43985748291016,75.0640869140625,110.71952819824219
448.1347961425781,98.54056549072266,75.0640869140625,110.71952819824219
442.67437744140625,106.91321563720703,75.0640869140625,110.71952819824219
441.5823059082031,113.10169219970703,75.0640869140625,110.71952819824219
438.3060607910156,120.01822662353516,75.0640869140625,110.71952819824219
436.4859313964844,126.20670318603516,75.0640869140625,110.71952819824219
433.937744140625,132.39517974853516,75.0640869140625,110.71952819824219
432.11761474609375,137.85559844970703,75.0640869140625,110.71952819824219
428.84136962890625,143.3160171508789,75.0640869140625,110.71952819824219
422.65289306640625,151.68866729736328,75.0640869140625,110.71952819824219
426.73231506347656,157.6397361755371,76.72488403320312,113.16919708251953
410.73277282714844,152.80266952514648,76.72488403320312,113.16919708251953
446.8247528076172,163.59305953979492,76.72488403320312,113.16919708251953
496.3116912841797,190.01089096069336,76.72488403320312,113.16919708251953
462.4522247314453,172.52302169799805,76.72488403320312,113.16919708251953
465.7807502746582,171.93653869628906,75.08870697021484,110.75582885742188
471.1441993713379,177.68029403686523,73.48741912841797,108.39392852783203
476.39328384399414,181.9275665283203,71.92028045654297,106.0823974609375
480.22986221313477,186.46173095703125,71.92028045654297,106.0823974609375
487.5542640686035,182.62513732910156,71.92028045654297,106.0823974609375
498.3665199279785,185.0666046142578,71.92028045654297,106.0823974609375
511.271427154541,178.4397430419922,71.92028045654297,106.0823974609375
522.4597358703613,177.21763610839844,70.38655853271484,103.82015991210938
530.3106269836426,178.24166870117188,70.38655853271484,103.82015991210938
540.8922920227051,173.1215057373047,70.38655853271484,103.82015991210938
550.5259780883789,169.29341506958008,68.88554382324219,101.60616302490234
563.8180961608887,172.63074111938477,67.41654205322266,99.43938446044922
